,sentence,sentiment
5183,국립대 최초 인공지능로봇 특성화 학과 개설 충북대학교가 국립대 최초로 인공지능 및 로봇 특성화 학과인 지능로봇공학과를 신설해 오는 학년도부터 본격적으로 지능형 로봇 미래 자동차 사물 인터넷 스마트 팩토리 등 차 산업혁명 시대 핵심 산업에 진출할 전문 기술 인재를 양성한다 충북대학교가 국립대 최초로 인공지능 및 로봇 특성화 학과를 신설해 타 산업혁명 시대를 이끌 미래인재 양성에 앞장선다,Positive
5185,이에 발맞춰 충북대학교는 국립대 최초의 인공지능 및 로봇 특성화 학과인 지능로봇공학과를 설립해 지능형 로봇 미래 자동차 사물 인터넷 스마트 팩토리 등차 산업혁명 시대 핵심 산업에 진출할 전문 기술 인재를 양성한다 최근 차 산업혁명으로 산업분야가 변화하는 것에 발맞춰 기술을 기반으로 인공지능과 로봇 기술을 필요로 하는 모든 산업 분야로 진출이 가능하며 졸업생들의 주요 취업분야는 및 산업 전 분야 자율 주행 산업 전 분야 로봇 및 스마트팩토리 산업 전 분야로 예상하고 있다 지능로봇공학과는 산업체 경력이 풍부한 우수 교수진 자율 차 테스트 베드 만평 등 국내 최고 수준의 실험실습시설 확보 로봇 및 자율 주행 전공 동아리 운영을 통해 국제 경쟁력 있는 전문가를 배출하고 관련 산업 취업은 물론 창업도 가능한 기술인 기업인을 양성하며 미래의 지능로봇산업을 선도하는 인재 양성을 위해 최선을 다할 방침이다 한편 지능로봇학과는 오는 연월로 예정된 학년도 수시전형 모집부터 지원 가능하다,Positive
5439,여러분 입시기간이 코앞으로 다가왔는데 어떤 학과를 가야 할지 고민이시죠 오늘은 전주대학교에 있는 미래 유망 학과를 소개하려고 하는데요 차 산업시대의 폭넓은 시야를 갖기 위해 학습하는 학과 산업 공학과에 대해 소개하겠습니다,Positive
5443,또 미래의 제조업 현신인 스마트 공장 구현을 위해 핵심적 역할을 합니다,Positive
5450,다양한 산업이라는 오케스트라를 지휘하듯 산업시스템을 구성하는 조직 분야를 조화롭게 이끌어가는 방법을 다루는 미래의 유망학과입니다,Positive
5453,산업공학과 소개 글 잘 읽으셨나요 미래의 유망 학과 산업공학과 앞으로도 많은 관심과 사랑 부탁드릴게요 산업공학과에 더 궁금한 게 남아있으시면 아래 전화번호로 문의하시거나 댓글에 남겨주시면 더 자세하고 친절하게 알려드리겠습니다,Positive
5561,직장인도 도전하는 한밭대학교 미래산업융합대학 전기시스템공학과,Positive
5616,차 산업혁명 시대는 인공지능 사물인터넷 클라우드 컴퓨팅 빅데이터 모바일 가상현실 증강현실 미래 자동차 자율 주행 자동차 드론 프린터 스마트팜 디지털 헬스케어 스마트팩토리 스마트시티 로봇 및 차세대 실리콘 반도체 등 다양한 최첨단 핵심기술 분야를 중심으로 전 세계 사회 전반으로 매우 크고 많은 변화를 선도하고 있습니다,Positive
5617,컴퓨터공학과는 이와 같은 차 산업혁명 시대를 선도하면서 이끌고 나갈 수 있는 분야 최첨단 기술인력을 양성하고 육성하는 대표적인 미래선도 학과입니다,Positive
5626,그리고 지역사회 발전과 협력을 위해 년에는 고용노동부 지원 강원도 신관광 육성사업 년 현재는 고용노동부 지원 원주시 웰니스 혁신 관광 프로젝트 및 한국관광공사 지원년 관광 미래인재 육성 지원 사업 등 관광과를 융합한 컨설팅 및 교육 사업을 수행하고 있습니다,Positive
5741,남녀공학으로 나를 알고 역사를 배우고 미래를 설계하자라는 교훈과 교목은 느티나무 교화로는 진달래 교조로는 독수리를 갖고 있습니다,Positive
6221,전자공학과 취업률이 높은 학과 새로운 신입생들이 들어오는 시점이 되면 입학을 앞둔 신입생이 아닌데도 불구하고 새로운 친구들을 만날 생각에 설레는 것 같아 이런 정글이와 다르게 예비 청운인들은 내가 선택한 학과가 어떤 면이 좋을지 앞으로의 미래를 위해서 어떤 준비가 필요할지 고민이 될 수밖에 없는 것 같은데 오늘 청운대학교 마스코트 정글이가 취업률은 높고 비전까지 두루 갖추고 있는 전자공학과에 대해 소개를 해 볼까 해 전자공학이라는 말은 어떤 뜻인지 정확하게 아는 사람은 많지 않지만 단어 자체는 익숙할 수밖에 없어 과학기술이 발전하고 있지만 그중에서 전기와 전자 분야의 경우는 우리 삶에서 떼려야 뗄 수 없을 만큼 가까운 분야이자 수많은 발전의 중심에 있는 부분이기 때문이겠지,Positive
7553,이런 시대적 흐름에 따라 초등학교에서부터 기초교육이 강화되며 초등학생도 코딩을 기본으로 배우고 있다고 하는데요 다가올 미래사회를 위한 준비 어떻게 하면 좋을까요 정답은 바로 숭실사이버대학교 공학과 그럼 숭실사이버대학교 공학과에서는 어떤 교육을 제공하는지 홍보영상으로 만나보실까요,Positive
7712,산업공학자는 자동차와 반도체로 대표되는 제조업뿐만 아니라 새로운 산업환경에 맞추어 정보통신 유통 제약 에너지 금융 우주 등 모든 미래산업을 개척하고 이끌어 가는 중추적인 역할을 수행합니다,Positive
7719,영업마케팅은 고객의 요구 사항 및 트렌드를 관리하고 시장 및 경쟁사 분석을 통하여 미래 판매전략을 수립합니다,Positive
7731,산업공학자 미래산업 개척의 중추적 역할 국내외 대표 경영자도 산업공학 전공자 산업공학의 일반적인 교육과정은 시스템 분석 생산물류 경영 품질 데이터 경영 인간공학 정보 시스템 경영 공학으로 나눌 수 있습니다,Positive
7744,차 산업혁명의 미래를 설계하다 대한 산업공학회 청문각 마지막으로 추천하는 이 책에는 차 산업혁명이 가져올 미래를 대비하여 산업공학이 나아갈 새로운 기술들이 제시되어 있습니다,Positive
7747,이를 바탕으로 우리 산업이 나아갈 방향과 전략을 세우고 여러분과 같은 미래의 산업공학자가 가져야 할 목표와 태도를 생각해보게 됩니다,Positive
7749,산공 가신 선배 있는데 길이 생각보다 넓다 하셔서 혹시 모를 미래 대비해서 산공 ㅊㅊ,Positive
7993,차 산업혁명의 우리 실생활 속에서의 전개 양상 더불어 미래에 대한 예측도 궁금합니다,Positive
7995,미래기술과 관련된 어떤 보고서는 향후 연간 기술 수준이 현재의 만 배 정도 증가할 것으로 예상하고 있기도 합니다,Positive
7996,지금까지 인류가 경험하지 못했고 상상조차 할 수 없었던 속도로 기술이 진보하고 있으니까요 몇 년 전 영국 옥스퍼드 대학 연구팀은 앞으로 년 후에 현재 있는 직업 중 이상이 사라질 것이라는 보고서를 발표하였거니와 이와 유사한 미래 직업 예측 관련 자료가 부지기수일 정도로 향후 직업세계에 엄청난 변화가 있을 것이라는 것은 일반적으로 받아들여지고 있는 사실입니다,Positive
8005,그렇다면 앞으로의 불확실한 미래에 대한 준비와 대비가 필요할 텐데 그에 대한 교육 패러다임에도 변화가 불가피하겠군요 맞습니다,Positive
8008,따라서 이미 많은 교육전문가들이 미래사회를 대비한 현재의 교육에 대해 고민하고 있습니다,Positive
8009,지난해 월 태국 방콕에서 열린 미래교육을 위한 포럼에서도 미래 대비 교육과 관련한 수많은 논의와 연구에도 불구하고 지금 초등학생들에게 무엇을 가르쳐야 할지에 대해 명확한 대안은 제시되지 않았습니다,Positive
8019,인공지능 시대에서는 국영수가 아닌 미래 기계가 할 수 없는 것들을 아이들에게 가르쳐야 합니다 하지만 기계가 할 수 없는 일이 무엇인지는 김대식 교수도 모른다고 하였습니다,Positive
8022,다만 학교 교육이 비판적 사고 창의성 소통 협력 역량을 키워주는 방향으로 이루어져야 한다는 다수 교육전문가들의 주장을 음미해볼 필요가 있다고 봅니다 교육을 통해 미래 세대들이 갖추어야 할 역량은 변화에 대처하고 새로운 것을 학습하며 낯선 상황에서 정신적 균형을 유지하는 능력이라는 것입니다,Positive
8023,미래에 필요 없을 지식과 사라질 직업을 위한 지금의 교육은 시간 낭비 엘빈 토플러 기술의 발전은 필연적으로 사회를 변화시키는 방향으로 작용합니다,Positive
8030,미래를 기준으로 논의되고 확립되어야 할 교육 패러다임이 지나치게 과거 기준으로 답보되고 있는 지금의 현상에 대해 년 전 한국을 방문했던 미래학자 엘빈 토플러 가 했던 말은 우리에게 준엄한 깨우침을 주고 있습니다,Positive
8036,전자공학과 전자 산업의 미래와 취업 전망,Positive
8119,미래를 여는 기술 빅데이터란 무엇인가 금융기업에 있어 빅데이터의 의미 빅데이터가 금융시장에서 가치로 탄생하기까지 빅데이터 거부할 수 없는 미래 현 서울대학교 산업공학과 교수 현 공공데이터 전략위원회 공동위원장 현 서울대학교 데이터마이닝 센터장 전 정부 추진 위원회 빅데이터 전문위원장 전 한국 데이터마이닝 학회 회장 학 메릴랜드 대학교 대학원 컴퓨터 사이언스 박사 이달의 강사의 강연이 궁금하신 분들은 인재가 발본 부하 시안 연구원에게 연락 부탁드립니다,Positive
8207,이런 상황에서 그동안 미래기술에 관한 글을 꾸준히 발표해온 이인식 지식융합연구소장과 공학 기술의 대중화에 힘써온 한국공학한림원은 독자들에게 신흥기술을 효과적으로 소개하는 방법으로 국내에 출간된 공학 기술 도서를 엄선하여 서평집을 펴내기로 하고 시대와 함께 호흡해나가는 공학 기술의 현주소를 보여줄 수 있는 도서 권을 선정 이인식 소장 외 인의 전문가 필진으로 구성된 서평집을 펴내기에 이르렀다 이 책은 한국공학한림원이 공학 기술의 대중화를 위해 발간하는 공학과의 새로운 만남 시리즈이며 우리나라 과학칼럼니스트 호이자 융합 전도사로 활약하며 기술과학 서적을 국내에 꾸준히 소개해온 이인식 지식융합연구소장의 번째 책이다 출처 교보 한국출판문화산업진흥원 책을 내면서 여는 책 교양 있는 엔지니어 이인식 부 공학 기술 어디로 가고 있는 가장 공학 기술의 역사 네 번째 불연속 이인식 중국의 과학과 문명 이연 테크놀로지의 걸작들 김윤영 세계를 바꾼 작은 우연들 전길자 포크는 왜 네 갈퀴를 달게 되었나,Positive
8209,만일 내가 공학도였을 때 공학의 과거와 현재 특히 미래기술에 대한 기념비적인 도서들을 소개받을 수 있었더라면 지금 내 인생이 달라지지 않았을까 신 미남 기업인 여자의 미래 저자 우리나라 최고 지성들이 젊은 공학도들에게 권하는 공학 기술 필독서 권 년 문재인 정부가 차 산업혁명을 국정 목표로 설정한 이후 블록체인 사물인터넷 인공지능 유전자공학 등 다양한 용어와 기술들을 일상에서 더욱 많이 접하게 되었다,Positive
